packet_size,protocol,time_diff,label,packet_rate
102,6,0.0001420974731445,1,
102,6,0.0162529945373535,1,
102,6,0.0001418590545654,1,
102,6,0.0196239948272705,1,
102,6,0.0001411437988281,1,
102,6,0.0206449031829834,1,
102,6,0.000140905380249,1,
102,6,0.02036714553833,1,
102,6,0.000140905380249,1,
102,6,0.0198619365692138,1,
102,6,0.0001440048217773,1,
102,6,0.0190091133117675,1,
102,6,0.0002119541168212,1,
102,6,0.0188851356506347,1,
102,6,0.0001509189605712,1,
102,6,0.019150972366333,1,
102,6,0.0001740455627441,1,
102,6,0.0209019184112548,1,
102,6,0.0001440048217773,1,
102,6,0.0204501152038574,1,
102,6,0.0001528263092041,1,
102,6,0.0205161571502685,1,
102,6,0.0001440048217773,1,
102,6,0.0205600261688232,1,
102,6,0.0001449584960937,1,
102,6,0.020859956741333,1,
102,6,0.000140905380249,1,
102,6,0.0224940776824951,1,
102,6,0.0001420974731445,1,
102,6,0.0184957981109619,1,
102,6,0.0001401901245117,1,
102,6,0.0201590061187744,1,
102,6,0.0001418590545654,1,
102,6,0.0204899311065673,1,
102,6,0.0001411437988281,1,
102,6,0.0204489231109619,1,
102,6,0.0001561641693115,1,
102,6,0.0196468830108642,1,
102,6,0.0001440048217773,1,
102,6,0.0196180343627929,1,
102,6,0.0001490116119384,1,
102,6,0.0191559791564941,1,
102,6,0.0001418590545654,1,
102,6,0.0193650722503662,1,
102,6,0.0001461505889892,1,
102,6,0.0205907821655273,1,
102,6,0.0001411437988281,1,
102,6,0.0207860469818115,1,
102,6,0.0001418590545654,1,
102,6,0.019345998764038,1,
102,6,0.0001430511474609,1,
102,6,0.019392967224121,1,
102,6,0.0002789497375488,1,
102,6,0.0199601650238037,1,
102,6,0.0002148151397705,1,
102,6,0.0207941532135009,1,
102,6,0.0001418590545654,1,
66,6,0.0420100688934326,1,
187,17,0.8506190776824951,1,
444,17,0.0003049373626708,1,
141,17,0.2556209564208984,1,
173,17,0.2406060695648193,1,
141,17,0.1002728939056396,1,
173,17,0.1510941982269287,1,
60,2,0.053318977355957,1,
60,2,0.0001709461212158,1,
280,17,0.1060268878936767,1,
173,17,0.0979540348052978,1,
176,17,0.0998139381408691,1,
399,17,0.0987300872802734,1,
187,17,0.1003999710083007,1,
372,17,0.6856191158294678,1,
357,17,0.0742008686065673,1,
152,17,0.0361781120300293,1,
60,2,0.2912039756774902,1,
100,17,0.0006959438323974,1,
235,17,0.1697800159454345,1,
158,17,0.1619701385498047,1,
235,17,0.0894680023193359,1,
60,2,0.2536449432373047,1,
235,17,0.0001888275146484,1,
357,17,0.0002310276031494,1,
167,17,0.0679821968078613,1,
130,17,0.0310978889465332,1,
431,17,0.1490240097045898,1,
166,17,0.4154279232025146,1,
431,17,0.2341129779815673,1,
182,17,1.0617680549621582,1,
137,17,1.7104699611663818,1,
60,2,3.12112808227539,1,
60,2,0.000169038772583,1,
212,17,0.2602548599243164,1,
137,17,0.3307440280914306,1,
249,17,0.6592521667480469,1,
103,17,2.98952579498291,1,
103,17,0.9978911876678468,1,
100,17,1.3422718048095703,1,
100,17,0.000169038772583,1,
137,17,1.0050561428070068,1,
92,17,0.3504798412322998,1,
120,1,0.0001091957092285,1,
103,17,0.3109128475189209,1,
60,2,0.654242992401123,1,
60,2,1.632167100906372,1,
137,17,0.0537068843841552,1,
60,2,2.8948311805725098,1,
46,2,2.5154738426208496,1,
103,17,1.2897820472717283,1,
137,17,2.3247549533843994,1,
187,17,0.0339720249176025,1,
444,17,0.0003011226654052,1,
60,2,0.0002717971801757,1,
60,2,0.000195026397705,1,
98,1,0.1348640918731689,1,
98,1,7.987022399902344e-05,1,
98,1,0.0009171962738037,1,
98,1,2.288818359375e-05,1,
98,1,0.0010061264038085,1,
98,1,2.193450927734375e-05,1,
98,1,0.0008690357208251,1,
98,1,2.09808349609375e-05,1,
98,1,0.0008380413055419,1,
98,1,2.09808349609375e-05,1,
98,1,0.0008859634399414,1,
98,1,2.09808349609375e-05,1,
98,1,0.000864028930664,1,
98,1,2.09808349609375e-05,1,
98,1,0.0008370876312255,1,
98,1,2.09808349609375e-05,1,
98,1,0.0008378028869628,1,
98,1,2.2172927856445312e-05,1,
98,1,0.0018448829650878,1,
98,1,2.193450927734375e-05,1,
98,1,0.0008611679077148,1,
98,1,2.002716064453125e-05,1,
98,1,0.0009129047393798,1,
98,1,2.09808349609375e-05,1,
98,1,0.0009911060333251,1,
98,1,2.09808349609375e-05,1,
98,1,0.0009980201721191,1,
98,1,2.09808349609375e-05,1,
98,1,0.0009829998016357,1,
98,1,2.002716064453125e-05,1,
98,1,0.0009639263153076,1,
98,1,2.002716064453125e-05,1,
98,1,0.0009899139404296,1,
98,1,2.193450927734375e-05,1,
98,1,0.0009810924530029,1,
98,1,2.002716064453125e-05,1,
98,1,0.0020489692687988,1,
98,1,2.09808349609375e-05,1,
98,1,0.0015580654144287,1,
98,1,2.193450927734375e-05,1,
98,1,0.0010271072387695,1,
98,1,2.193450927734375e-05,1,
98,1,0.0012938976287841,1,
98,1,2.2172927856445312e-05,1,
98,1,0.001051902770996,1,
98,1,2.312660217285156e-05,1,
98,1,0.0009958744049072,1,
98,1,2.09808349609375e-05,1,
98,1,0.0010211467742919,1,
98,1,2.193450927734375e-05,1,
98,1,0.0010108947753906,1,
98,1,2.002716064453125e-05,1,
98,1,0.0010261535644531,1,
98,1,2.09808349609375e-05,1,
98,1,0.0010700225830078,1,
98,1,1.9788742065429688e-05,1,
98,1,0.001129150390625,1,
98,1,2.002716064453125e-05,1,
98,1,0.0010080337524414,1,
98,1,2.09808349609375e-05,1,
98,1,0.0061748027801513,1,
98,1,2.09808349609375e-05,1,
98,1,0.0015220642089843,1,
98,1,2.002716064453125e-05,1,
98,1,0.0011861324310302,1,
98,1,2.193450927734375e-05,1,
98,1,0.002012014389038,1,
98,1,2.09808349609375e-05,1,
98,1,0.0011169910430908,1,
98,1,2.193450927734375e-05,1,
98,1,0.0016140937805175,1,
98,1,2.193450927734375e-05,1,
98,1,0.0015399456024169,1,
98,1,2.09808349609375e-05,1,
98,1,0.0009551048278808,1,
98,1,2.09808349609375e-05,1,
98,1,0.0009260177612304,1,
